ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
polar_bear	Does a polar bear live in the Arctic?	yes	easy	easy	S08_set1_a4
polar_bear	Does a polar bear live in the Arctic?	Yes	easy	easy	S08_set1_a4
polar_bear	Is a polar bear white in color?	yes	easy	medium	S08_set1_a4
polar_bear	Is a polar bear white in color?	Yes	easy	easy	S08_set1_a4
polar_bear	Is a polar bear at high risk of extinction?	yes	easy	easy	S08_set1_a4
polar_bear	Is a polar bear at high risk of extinction?	Yes	easy	easy	S08_set1_a4
polar_bear	How heavy is a male polar bear?	300-600 kg (660-1320 lb)	medium	medium	S08_set1_a4
polar_bear	How heavy is a male polar bear?	Most adult males weigh 350-650 kg	medium	too hard	S08_set1_a4
polar_bear	How heavy was the largest polar bear on record?	1002 kg (2200 lb) 	medium	medium	S08_set1_a4
polar_bear	How heavy was the largest polar bear on record?	He allegedly weighed 1002 kg	medium	medium	S08_set1_a4
polar_bear	What does a polar bear's fur provide?	It provides the animal with effective camouflage.	medium	medium	S08_set1_a4
polar_bear	What does a polar bear's fur provide?	A polar bear's fur provides camouflage and insulation	medium	medium	S08_set1_a4
polar_bear	Do female polar bears weight more than the male?	no	hard	medium	S08_set1_a4
polar_bear	Do female polar bears weight more than the male?	No	hard	easy	S08_set1_a4
polar_bear	How much weight do female polar bears gain during pregnancy?	They gain double their weight.	hard	medium	S08_set1_a4
polar_bear	How much weight do female polar bears gain during pregnancy?	They double their weight during pregnancy	hard	medium	S08_set1_a4
polar_bear	Can polar bears be seen under infrared photography?	Polar bears are nearly invisible under infrared photography.	hard	easy	S08_set1_a4
polar_bear	Can polar bears be seen under infrared photography?	Only their breath and muzzles can be easily seen	hard	hard	S08_set1_a4
polar_bear	What is actually black in color?	A polar bear's skin.	NULL	medium	S08_set1_a4
polar_bear	What insulate it against the cold?	Its think blubber and fur.	NULL	medium	S08_set1_a4
polar_bear	What includes a lengthy justification of why this species is listed as vulnerable?	Database entry.	NULL	medium	S08_set1_a4
polar_bear	What do with greenpeace and the natural resources defense council have in common?	They filed lawsuits in California.	NULL	medium	S08_set1_a4
polar_bear	Are studies insufficient evidence for global protection?	It is arguable.	NULL	medium	S08_set1_a4
polar_bear	Are polar bears excellent swimmers?	yes	NULL	easy	S08_set1_a4
polar_bear	A semi-aquatic marine mammal , the polar bear has what?	It has adapted for life on a combination of land, sea, and ice.	NULL	medium	S08_set1_a4
polar_bear	Garbage is what?	Garbage is now recycled or transported to Thompson, Manitoba.	NULL	medium	S08_set1_a4
polar_bear	The bears sometimes what?	They sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.	NULL	medium	S08_set1_a4
polar_bear	Is the Polar Bear the mascot of Bowdoin college ?	yes	NULL	easy	S08_set1_a4
polar_bear	Have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?	yes	NULL	easy	S08_set1_a4
polar_bear	Did Mitchell Taylor , the Nunavut Government Manager of Wildlife Research , not write a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time ?	no	NULL	easy	S08_set1_a4
polar_bear	Are Cubs born in December without awakening the mother ?	yes	NULL	easy	S08_set1_a4
Qatar	Does Qatar rank as the eighth richest country in the world per capita?	No.	easy	easy	S08_set2_a3
Qatar	Does Qatar rank as the eighth richest country in the world per capita?	no	easy	easy	S08_set2_a3
Qatar	Do nearly all Qataris profess Islam?	Yes.	easy	easy	S08_set2_a3
Qatar	Do nearly all Qataris profess Islam?	yes	easy	easy	S08_set2_a3
Qatar	Can women legally drive in Qatar?	Yes.	easy	easy	S08_set2_a3
Qatar	Can women legally drive in Qatar?	yes	easy	easy	S08_set2_a3
Qatar	When did Qatar become an independent state?	September 3, 1971.	medium	medium	S08_set2_a3
Qatar	When did Qatar become an independent state?	September 3, 1971	medium	medium	S08_set2_a3
Qatar	Where is Qatar's telecommunication system centered?	Doha.	medium	medium	S08_set2_a3
Qatar	Where is Qatar's telecommunication system centered?	Doha	medium	medium	S08_set2_a3
Qatar	Where did a suicide-bombing kill a teacher in 2005?	At the Doha Players Theatre.	medium	medium	S08_set2_a3
Qatar	Where did a suicide-bombing kill a teacher in 2005?	Doha Players Theatre	medium	medium	S08_set2_a3
Qatar	Does the native pronunciation of Qatar sound like 'cutter'?	Yes.	hard	hard	S08_set2_a3
Qatar	Does the native pronunciation of Qatar sound like 'cutter'?	no	hard	hard	S08_set2_a3
Qatar	What is the Arabic word for municipalities?	baladiyah.	hard	hard	S08_set2_a3
Qatar	What is the Arabic word for municipalities?	baladiyah	hard	hard	S08_set2_a3
Qatar	What universities are in Education City?	Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University's Weill Medical College.	hard	hard	S08_set2_a3
Qatar	What universities are in Education City?	Carnegie Mellon University, Georgetown University School of Foreign Service, Texas A&M University, Virginia Commonwealth University, and Cornell University	hard	hard	S08_set2_a3
Qatar	What carried with it a tacit recognition of Qatar's status as distinct from Bahrain?	The British Protectorate (per Colonel Lewis Pelly) asking to negotiate with a representative from Qatar after Bahrain's violation of the 1820 Anglo-Bahraini Treaty.	NULL	hard	S08_set2_a3
Qatar	Qatar became an independent sovereign state in what year?	On September 3, 1971.	NULL	medium	S08_set2_a3
Qatar	What consists of a low, barren plain, covered with sand?	Much of the country.	NULL	medium	S08_set2_a3
Qatar	How do qatar and the wider region relate?	Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.	NULL	too hard	S08_set2_a3
Qatar	Was Qatar University founded in 1973?	Yes	NULL	medium	S08_set2_a3
Qatar	Is Qatar bordered by Saudi Arabia to the south?	Yes	NULL	easy	S08_set2_a3
Qatar	What bordered by Saudi?	Qatar	NULL	medium	S08_set2_a3
Qatar	Who served as the headquarters and one of the main launching sites of the US invasion of Iraq in 2003 ?	Qatar.	NULL	medium	S08_set2_a3
Qatar	Has Qatar a modern Telecommunication system centered in Doha ?	Yes	NULL	easy	S08_set2_a3
Qatar	Was Qatar University founded in 1973 ?	Yes	NULL	easy	S08_set2_a3
Qatar	Did the Qataris not choose as their negotiator the respected entrepreneur and long-time resident of Doha , Muhammed bin Thani ?	Yes	NULL	easy	S08_set2_a3
Qatar	Will oil and gas probably remain the backbone of Qatar 's economy for some time to come ?	Yes	NULL	easy	S08_set2_a3
Qatar	Has it been created with a long term perspective to support the development of Qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?	Yes	NULL	easy	S08_set2_a3
Qatar	What happened in these positions in english?	These allophones cannot occur there.	NULL	medium	S08_set2_a3
Qatar	Can these allophones not occur in these positions in english?	yes	NULL	easy	S08_set2_a3
Qatar	Is -RRB- , officially the state of qatar -LRB- arabic (: : transliterated as dawlat qatar -RRB- , an arab emirate in southwest asia?	Yes	NULL	easy	S08_set2_a3
Romania	Does Romania border Hungary?	Yes.	easy	medium	S08_set2_a7
Romania	Does Romania border Hungary?	yes	easy	easy	S08_set2_a7
Romania	Is Romania a secular state?	Yes.	easy	easy	S08_set2_a7
Romania	Is Romania a secular state?	yes	easy	easy	S08_set2_a7
Romania	Is the president elected by popular vote?	Yes.	easy	easy	S08_set2_a7
Romania	Is the president elected by popular vote?	yes	easy	easy	S08_set2_a7
Romania	How many counties is Romania divided into?	41.	medium	medium	S08_set2_a7
Romania	How many counties is Romania divided into?	forty-one	medium	medium	S08_set2_a7
Romania	What is the highest mountain in Romania?	Moldoveanu Peak.	medium	medium	S08_set2_a7
Romania	What is the highest mountain in Romania?	Moldoveanu Peak	medium	medium	S08_set2_a7
Romania	What is the official language of Romania?	Romanian.	medium	medium	S08_set2_a7
Romania	What is the official language of Romania?	Romanian	medium	medium	S08_set2_a7
Romania	Is the Romanian economy doing well?	Yes.	hard	too hard	S08_set2_a7
Romania	Are there many Roma in Romania?	No.	hard	too hard	S08_set2_a7
Romania	Are there many Roma in Romania?	no	hard	too hard	S08_set2_a7
Romania	How many territories joined to form Romania?	2.	hard	too hard	S08_set2_a7
Romania	How many territories joined to form Romania?	2	hard	too hard	S08_set2_a7
Romania	Does Romania share a border with Ukraine?	yes	easy	easy	S08_set2_a7
Romania	Does Romania share a border with Ukraine?	Yes	easy	easy	S08_set2_a7
Romania	Did Romania declare neutrality during World War I?	yes	easy	easy	S08_set2_a7
Romania	Did Romania declare neutrality during World War I?	Yes	easy	easy	S08_set2_a7
Romania	Does Romania share the same language with Moldova?	yes	easy	easy	S08_set2_a7
Romania	Does Romania share the same language with Moldova?	Practically	easy	medium	S08_set2_a7
Romania	Who was the first gymnast to score a perfect "ten"?	Nadia Comăneci	medium	medium	S08_set2_a7
Romania	Who was the first gymnast to score a perfect "ten"?	Nadia Comăneci	medium	medium	S08_set2_a7
Romania	What is the largest city in Romania?	Bucharest	medium	medium	S08_set2_a7
Romania	What is the largest city in Romania?	Bucharest	medium	medium	S08_set2_a7
Romania	What is the largest ethnic minority in Romania?	Hungarians	medium	medium	S08_set2_a7
Romania	What is the largest ethnic minority in Romania?	Hungarians	medium	medium	S08_set2_a7
Romania	How many countries in Europe are bigger than Romania?  	eleven	hard	hard	S08_set2_a7
Romania	How many countries in Europe are bigger than Romania?  	Eleven	hard	too hard	S08_set2_a7
Romania	Why doesn't Romania have a state religion?  	Romania is a secular state	hard	hard	S08_set2_a7
Romania	Why wasn't Romania neutral during World War II?	it received a Soviet ultimatum	hard	hard	S08_set2_a7
Romania	Why wasn't Romania neutral during World War II?	The Soviets threatened invasion.	hard	hard	S08_set2_a7
Romania	Sibiu, a large city in Transylvania, was chosen as European Capital of Culture in what year?	2007	NULL	medium	S08_set2_a7
Romania	What are approximately 42,000 years old and have been nicknamed`` John of Anina''?	the remains (the lower jaw) of the oldest modern human	NULL	hard	S08_set2_a7
Romania	Is it true that romania has a population of 21,698,181?	Yes	NULL	easy	S08_set2_a7
Romania	What do economy and law have in common?	(not sure how to answer this)	NULL		S08_set2_a7
Romania	What did Tourism in Romania attract in 2005?	investments worth 400 million euros	NULL	medium	S08_set2_a7
Romania	Is Romania a secular state?	Yes	NULL	easy	S08_set2_a7
Romania	Is Romania a semi-presidential unitary state?	Yes	NULL	easy	S08_set2_a7
Romania		NULL	NULL	NULL	S08_set2_a7
Romania		NULL	NULL	NULL	S08_set2_a7
Romania	Is Romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?	Yes	NULL	easy	S08_set2_a7
Romania	Was Gellu Naum the leader of the surrealist movement in Romania ?	Yes	NULL	easy	S08_set2_a7
Romania	Was the Bucharest Metro only opened in 1979 ?	Yes	NULL	easy	S08_set2_a7
Romania	Is romania -LRB- , -RRB- a country in southeastern europe?	Yes	NULL	easy	S08_set2_a7
Romania	Is romania a semi-presidential unitary state?	Yes	NULL	easy	S08_set2_a7
Singapore	Do singaporeans enjoy squid?	Yes, they do.	easy	easy	S08_set2_a2
Singapore	Do singaporeans enjoy squid?	yes	easy	easy	S08_set2_a2
Singapore	Do singaporeans enjoy squid?	NULL	easy	NULL	S08_set2_a2
Singapore	Did Singapore's standard of living decrease since independence?	No, the standard living was raised.	easy	medium	S08_set2_a2
Singapore	Did Singapore's standard of living decrease since independence?	no	easy	easy	S08_set2_a2
Singapore	Did Singapore's standard of living decrease since independence?	NULL	easy	NULL	S08_set2_a2
Singapore	Did the media contribute 15.6% to Singapore's GDP in 2001?	No, it contributed 1.56% to GDP in 2001.	easy	medium	S08_set2_a2
Singapore	Did the media contribute 15.6% to Singapore's GDP in 2001?	no	easy	easy	S08_set2_a2
Singapore	Did the media contribute 15.6% to Singapore's GDP in 2001?	NULL	easy	NULL	S08_set2_a2
Singapore	How many people use the bus network daily?	More than 2.78 million people.	medium	easy	S08_set2_a2
Singapore	How many people use the bus network daily?	2.78 million people	medium	medium	S08_set2_a2
Singapore	How many people use the bus network daily?	NULL	medium	NULL	S08_set2_a2
Singapore	Where did Orang Laut people live?	Orang Laut people lived around the coast, rivers and smaller islands.	medium	easy	S08_set2_a2
Singapore	Where did Orang Laut people live?	Several hundred indigenous Orang Laut people also lived around the coast, rivers and smaller islands.	medium	medium	S08_set2_a2
Singapore	Where did Orang Laut people live?	NULL	medium	NULL	S08_set2_a2
Singapore	What is the MRT?	One of three heavy rail passenger transport lines in Singapore.	medium	medium	S08_set2_a2
Singapore	What is the MRT?	Mass Rapid Transit system	medium	medium	S08_set2_a2
Singapore	What is the MRT?	NULL	medium	NULL	S08_set2_a2
Singapore	How is Singapore's climate characterized?	Singapore has a tropical rainforest climate with no distinctive seasons.	hard	medium	S08_set2_a2
Singapore	How is Singapore's climate characterized?	Its climate is characterized by uniform temperature and pressure, high humidity, and abundant rainfall	hard	medium	S08_set2_a2
Singapore	How is Singapore's climate characterized?	NULL	hard	NULL	S08_set2_a2
Singapore	How much increase in the media's contribution to GDP is the government seeking?	The government seeks to increase its GDP contribution to 3% by 2012. 	hard	medium	S08_set2_a2
Singapore	How much increase in the media's contribution to GDP is the government seeking?	the government seeks to increase its GDP contribution to 3% by 2012. 	hard	medium	S08_set2_a2
Singapore	How much increase in the media's contribution to GDP is the government seeking?	NULL	hard	NULL	S08_set2_a2
Singapore	How many days did it take the Imperial Japanese Army to win the Battle of Singapore?	Six days	hard	medium	S08_set2_a2
Singapore	How many days did it take the Imperial Japanese Army to win the Battle of Singapore?	6 days	hard	hard	S08_set2_a2
Singapore	How many days did it take the Imperial Japanese Army to win the Battle of Singapore?	NULL	hard	NULL	S08_set2_a2
Singapore	Is Singapore located at the southern tip of the Korean Penisula?	no	easy	easy	S08_set2_a2
Singapore	Is Singapore located at the southern tip of the Korean Penisula?	Yes.	easy	easy	S08_set2_a2
Singapore	Is Singapore a city-state?	yes	easy	easy	S08_set2_a2
Singapore	Is Singapore a city-state?	Yes.	easy	easy	S08_set2_a2
Singapore	Has Sang Nila Utama visited Singapore?	yes	easy	hard	S08_set2_a2
Singapore	Has Sang Nila Utama visited Singapore?	Yes.	easy	easy	S08_set2_a2
Singapore	What does "singa" mean?	lion	medium	medium	S08_set2_a2
Singapore	When is the first record of S08_settlement in Singapore?	second century AD	medium	easy	S08_set2_a2
Singapore	When is the first record of S08_settlement in Singapore?	The first records of S08_settlement in Singapore are from the second century AD.	medium	medium	S08_set2_a2
Singapore	Which nation invaded Singapore during World War II?	Japan	medium	hard	S08_set2_a2
Singapore	Which nation invaded Singapore during World War II?	During World War II, the Imperial Japanese Army invaded Malaya, culminating in the Battle of Singapore.	medium	medium	S08_set2_a2
Singapore	Why Churchill called the occupation of Singapor by Janpan during WWII "Britain's greatest defeat"?	The British were defeated in six days	hard	hard	S08_set2_a2
Singapore	Was Lee Kuan Yew a successful leader of Singapore?	yes	hard	too hard	S08_set2_a2
Singapore	Was Lee Kuan Yew a successful leader of Singapore?	Yes.	hard	too hard	S08_set2_a2
Singapore	When did Goh Chok Tong succeed Lee as Prime Minister?	In 1990, Goh Chok Tong succeeded Lee as Prime Minister.	easy	medium	S08_set2_a2
Singapore	When did Goh Chok Tong succeed Lee as Prime Minister?	NULL	easy	NULL	S08_set2_a2
Singapore	What is the primary domestic source of water supply?	The primary domestic source of water supply in Singapore is rainfall.	easy	medium	S08_set2_a2
Singapore	What is the primary domestic source of water supply?	NULL	easy	NULL	S08_set2_a2
Singapore	What is the national language of Singapore?	The national language of Singapore is Malay.	easy	medium	S08_set2_a2
Singapore	What is the national language of Singapore?	NULL	easy	NULL	S08_set2_a2
Singapore	Where is the National Orchid Garden?	Singapore Botanic Gardens.	medium	medium	S08_set2_a2
Singapore	Where is the National Orchid Garden?	NULL	medium	NULL	S08_set2_a2
Singapore	Why are relations with Malaysia and Indonesia important?	Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.	medium	medium	S08_set2_a2
Singapore	Why are relations with Malaysia and Indonesia important?	NULL	medium	NULL	S08_set2_a2
Singapore	What is the most densely populated independent country in the world?	Monaco	medium	hard	S08_set2_a2
Singapore	What is the most densely populated independent country in the world?	NULL	medium	NULL	S08_set2_a2
Singapore	Who did Sir Thomas Stamford Raffles work for?	British East India Company	hard	hard	S08_set2_a2
Singapore	Who did Sir Thomas Stamford Raffles work for?	NULL	hard	NULL	S08_set2_a2
Singapore	When was Lee Kuan Yew prime minister of Singapore?	1959	hard	medium	S08_set2_a2
Singapore	When was Lee Kuan Yew prime minister of Singapore?	NULL	hard	NULL	S08_set2_a2
Singapore	What is the punishment for first-degree murder?	There are laws which allow capital punishment in Singapore for first-degree murder and drug trafficking.	hard	hard	S08_set2_a2
Singapore	What is the punishment for first-degree murder?	NULL	hard	NULL	S08_set2_a2
Singapore	What established a trading post on the island in 1819?	British East India Company 	NULL	easy	S08_set2_a2
Singapore	What used Singapore as a strategic trading post along the spice route?	British	NULL	easy	S08_set2_a2
Singapore	What became one of the most important commercial and military centres of the British Empire?	Singapore	NULL	medium	S08_set2_a2
Singapore	Who boasted a sizeable community of 100,000 by 1869?	British India office	NULL	hard	S08_set2_a2
Singapore	How do reservoirs and water relate?	By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs. 	NULL	hard	S08_set2_a2
Singapore	Is it true that singapore has several long - standing disputes with malaysia?	Yes	NULL	easy	S08_set2_a2
Singapore	Has Singapore Changi Airport a network of 81 airlines connecting Singapore to 185 cities in 58 countries ?	Yes	NULL	easy	S08_set2_a2
Singapore	Has Singapore a network of reservoirs and water catchment areas ?	Yes	NULL	easy	S08_set2_a2
Singapore	Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?	Yes	NULL	easy	S08_set2_a2
Singapore	Does the economy not depend heavily on exports refining imported goods , especially in manufacturing ?	No	NULL	medium	S08_set2_a2
Singapore	Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?	Yes	NULL	easy	S08_set2_a2
Singapore	Is singapore the 17th wealthiest country in the world in terms of gdp per capita?	No	NULL	easy	S08_set2_a2
Theodore_Roosevelt	Was Thedore Roosevelt  a member of the Republican Party?	Yes	easy	easy	S08_set3_a7
Theodore_Roosevelt	Was Thedore Roosevelt  a member of the Republican Party?	Yes	easy	easy	S08_set3_a7
Theodore_Roosevelt	Does Theodore Roosevelt have a brother?	Yes	easy	easy	S08_set3_a7
Theodore_Roosevelt	Does Theodore Roosevelt have a brother?	Yes	easy	medium	S08_set3_a7
Theodore_Roosevelt	Did Theodore Roosevelt go to Harvard?	Yes	easy	easy	S08_set3_a7
Theodore_Roosevelt	Did Theodore Roosevelt go to Harvard?	Yes	easy	medium	S08_set3_a7
Theodore_Roosevelt	Where was Theodore Roosevelt born?	28 East 20th Street in the modern-day Gramercy section of New York City	medium	medium	S08_set3_a7
Theodore_Roosevelt	Where was Theodore Roosevelt born?	a four-story brownstone at 28 East 20th Street, in the modern-day Gramercy section of New York City	medium	easy	S08_set3_a7
Theodore_Roosevelt	What did Roosevelt do to improve his physical condition?	Roosevelt took up exercise	medium	hard	S08_set3_a7
Theodore_Roosevelt	What did Roosevelt do to improve his physical condition?	He started boxing	medium	hard	S08_set3_a7
Theodore_Roosevelt	Why did Roosevelt start Boxing lessons?	To deal with bullies	medium	medium	S08_set3_a7
Theodore_Roosevelt	Why did Roosevelt start Boxing lessons?	To deal with bullies	medium	medium	S08_set3_a7
Theodore_Roosevelt	What was the nickname of Theodore Roosevelt's sister Anna?	Bamie as a child and Bye as an adult	hard	medium	S08_set3_a7
Theodore_Roosevelt	What was the nickname of Theodore Roosevelt's sister Anna?	Bamie	hard	medium	S08_set3_a7
Theodore_Roosevelt	What was Roosevelt's justification for supporting desegregation of schools in New York?	Noting that his children had been educated with other races and there was nothing wrong with it	hard	too hard	S08_set3_a7
Theodore_Roosevelt	What was Roosevelt's justification for supporting desegregation of schools in New York?	that his children had been educated with other races and there was nothing wrong with it	hard	hard	S08_set3_a7
Theodore_Roosevelt	How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?	"mixing of the races on social occassions"	hard	hard	S08_set3_a7
Theodore_Roosevelt	How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?	They outraged.	hard	hard	S08_set3_a7
Theodore_Roosevelt	Did Theodore Roosevelt study Judo?	No	easy	easy	S08_set3_a7
Theodore_Roosevelt	Did Theodore Roosevelt study Judo?	No clue	easy	easy	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt receive a Medal of Honor?	yes	easy	hard	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt receive a Medal of Honor?	nein	easy	hard	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt study biology?	yes	easy	easy	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt study biology?	He was strong in biology.	easy	medium	S08_set3_a7
Theodore_Roosevelt	Where was Theodore Roosevelt from?	Gramercy section of New York City	medium	hard	S08_set3_a7
Theodore_Roosevelt	Where was Theodore Roosevelt from?	New York City	medium	medium	S08_set3_a7
Theodore_Roosevelt	Who was Roosevelt's presidential hero?	Lincoln was Roosevelt's presidential hero.	medium	medium	S08_set3_a7
Theodore_Roosevelt	Who was Roosevelt's presidential hero?	Lincoln was Roosevelt's presidential hero	medium	easy	S08_set3_a7
Theodore_Roosevelt	When did Roosevelt die?	On January 6, 1919, Roosevelt died in his sleep.	medium	medium	S08_set3_a7
Theodore_Roosevelt	When did Roosevelt die?	On January 6, 1919, Roosevelt died in his sleep.	medium	medium	S08_set3_a7
Theodore_Roosevelt	Who helped to fund Roosevelt's African safari?	Financed by Andrew Carnegie and his own proposed writings	hard	hard	S08_set3_a7
Theodore_Roosevelt	Who helped to fund Roosevelt's African safari?	Andrew Carnegie	hard	medium	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt support racial integration in schools?	yes	hard	too hard	S08_set3_a7
Theodore_Roosevelt	Did Roosevelt support racial integration in schools?	He supported a bill allowing school desegregation in New York State.	hard	hard	S08_set3_a7
Theodore_Roosevelt	Was Roosevelt's family rich?	yes	hard	hard	S08_set3_a7
Theodore_Roosevelt	Was Roosevelt's family rich?	NULL	hard	NULL	S08_set3_a7
turtle	Are turtles ectothermic?	Yes	easy	easy	S08_set1_a9
turtle	Are turtles ectothermic?	yes	easy	easy	S08_set1_a9
turtle	Does the mother care for the young?	No	easy	medium	S08_set1_a9
turtle	Does the mother care for the young?	no	easy	medium	S08_set1_a9
turtle	Are turtles pets?	Yes	easy	medium	S08_set1_a9
turtle	Are turtles pets?	yes	easy	easy	S08_set1_a9
turtle	What shape are the eggs of the larest species of turtle?	Spherical	medium	medium	S08_set1_a9
turtle	What shape are the eggs of the larest species of turtle?	spherical	medium	medium	S08_set1_a9
turtle	How often do turtles breed?	Every few years or more	medium	medium	S08_set1_a9
turtle	What do all turtles and tortoises breathe?	air	medium	easy	S08_set1_a9
turtle	What do all turtles and tortoises breathe?	air	medium	medium	S08_set1_a9
turtle	How do turtles reproduce?	They lay eggs	hard	too hard	S08_set1_a9
turtle	How do turtles reproduce?	they lay eggs	hard	hard	S08_set1_a9
turtle	What has been discovered about turtles organs?	They do not gradually break down or become less efficient over time	hard	hard	S08_set1_a9
turtle	What has been discovered about turtles organs?	they do not break down	hard	hard	S08_set1_a9
turtle	What suborder of turtle draws its head into its shell?	Pleurodira	hard	hard	S08_set1_a9
turtle	What suborder of turtle draws its head into its shell?	Pleurodira	hard	hard	S08_set1_a9
turtle	Do sea turtles lay eggs on dry sandy beaches?	Yes	easy	easy	S08_set1_a9
turtle	Do sea turtles lay eggs on dry sandy beaches?	yes	easy	easy	S08_set1_a9
turtle	Are Pleurodira known as side-necked turtles?	Yes	easy	easy	S08_set1_a9
turtle	Are Pleurodira known as side-necked turtles?	yes	easy	easy	S08_set1_a9
turtle	Are turtles a part of the Flying Spaghetti Monster?	*shrug*	easy	easy	S08_set1_a9
turtle	How many suborders are turtles divided into?	Three.	medium	medium	S08_set1_a9
turtle	How many suborders are turtles divided into?	three	medium	medium	S08_set1_a9
turtle	Name a turtle popularly kept as a pet.	Russian Tortoises	medium	hard	S08_set1_a9
turtle	Name a turtle popularly kept as a pet.	Russian Tortoises	medium	hard	S08_set1_a9
turtle	Name four related articles for the article on turtles.	Triassic, Ernst Haeckel, Kunstformen der Natur, Animal	medium	medium	S08_set1_a9
turtle	Name four related articles for the article on turtles.	Triassic, Ernst Haeckel, Kunstformen der Natur, Animal	medium	hard	S08_set1_a9
turtle	If a turtle egg was kept warm, what would likely hatch?	A female turtle.	hard	hard	S08_set1_a9
turtle	If a turtle egg was kept warm, what would likely hatch?	A female turtle	hard	too hard	S08_set1_a9
turtle	What do turles use to breathe in the water?	Papillae	hard	hard	S08_set1_a9
turtle	Why are side-necked turtles called side-necked turtles?	Because of the way they withdraw their heads into their shells.	hard	medium	S08_set1_a9
turtle	Why are side-necked turtles called side-necked turtles?	The way they withdraw their heads into their shells.	hard	hard	S08_set1_a9
turtle	Do turtles lay eggs underwater?	No	easy	easy	S08_set1_a9
turtle	Do turtles lay eggs underwater?	no	easy	easy	S08_set1_a9
turtle	Are turtle eggs leathery and soft?	Yes	easy	easy	S08_set1_a9
turtle	Are turtle eggs leathery and soft?	yes	easy	easy	S08_set1_a9
turtle	Are turtles being examined for longevity genes?	Yes	easy	easy	S08_set1_a9
turtle	Are turtles being examined for longevity genes?	yes	easy	easy	S08_set1_a9
turtle	What suborder of turtles is extinct?	Paracryptodira	medium	medium	S08_set1_a9
turtle	What suborder of turtles is extinct?	Paracryptodira	medium	medium	S08_set1_a9
turtle	What do turtle eggs preared to eat consist mainly of?	Yolk	medium	medium	S08_set1_a9
turtle	Where do sea turtles lay their eggs?	Holes Dug into the Mud or Sand	medium	medium	S08_set1_a9
turtle	Where do sea turtles lay their eggs?	holes dug into mud or sand	medium	hard	S08_set1_a9
turtle	What is the smallest suborder of turtles?	Pleurodira	hard	medium	S08_set1_a9
turtle	What is the smallest suborder of turtles?	Pleurodira	hard	hard	S08_set1_a9
turtle	What are turtle eggs covered in when they incubate?	Mud or Sand	hard	hard	S08_set1_a9
turtle	What are turtle eggs covered in when they incubate?	mud or sand	hard	hard	S08_set1_a9
turtle	What type of creatures breathe air and don't lay eggs underwater?	Amniotes	hard	hard	S08_set1_a9
turtle	What type of creatures breathe air and don't lay eggs underwater?	amnoites	hard	medium	S08_set1_a9
turtle	What are deposited in holes dug into mud or sand?	eggs	NULL	easy	S08_set1_a9
turtle	What sort of turtles are ectothermic?	all of them	NULL	medium	S08_set1_a9
turtle	Are turtles ectothermic?	yes	NULL	easy	S08_set1_a9
turtle	Are the largest turtles aquatic?	yes	NULL	easy	S08_set1_a9
turtle	Is aquatic respiration in Australian freshwater turtles being studied?	yes	NULL	easy	S08_set1_a9
turtle	These projections , called papillae , have what?	a rich blood supply	NULL	medium	S08_set1_a9
turtle	The eggs of the largest species are what?	spherical	NULL	medium	S08_set1_a9
turtle	Has this inspired genetic researchers to begin examining the turtle genome for longevity genes ?	yes	NULL	easy	S08_set1_a9
turtle	Can turtles take many years to reach breeding age ?	yes	NULL	easy	S08_set1_a9
turtle	Are Immature sea turtles not cared for by the adults ?	yes	NULL	medium	S08_set1_a9
turtle	Are the Pleurodira sometimes known as the side-necked turtles , a reference to the way they withdraw their heads into their shells ?	yes	NULL	easy	S08_set1_a9
turtle	Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species , the earliest known turtles being from around 215 million years ago ?	yes	NULL	easy	S08_set1_a9
Ulysses_S._Grant	Was Ulysses Grant a general in the American Civil War?	Yes	easy	easy	S08_set3_a5
Ulysses_S._Grant	Was Ulysses Grant a general in the American Civil War?	yes	easy	easy	S08_set3_a5
Ulysses_S._Grant	Was Grant's father-in-law a Democrat?	Yes	easy	easy	S08_set3_a5
